IDResposta;CDInstalacaoPortuaria;Instalação;NOAvaliacao;NOTituloIndicadorEspecificoQuestionario;NRPeso;NOAtributoQuestionario
66797;"131    ";Terminal de Barcaças Oceânicas;2020;Promoção de Ações de EA;0,72946978;N2
66875;"247    ";Terminal Santa Clara;2020;Promoção de Ações de EA;0,72946978;N2
67030;"459    ";Caramuru Alimentos São Simão;2020;Promoção de Ações de EA;0,72946978;N2
64625;"212    ";Terbian - Terminal Bianchini;2020;Promoção de Ações de EA;0,72946978;N2
64948;"275    ";Porto Chibatão;2020;Promoção de Ações de EA;0,72946978;N2
65223;"277    ";Chibatão Navegação e Comércio;2020;Promoção de Ações de EA;0,72946978;N2
65388;"175    ";J. F. de Oliveira - Manaus;2020;Promoção de Ações de EA;0,72946978;N2
65415;"143    ";Bertolini - Belém;2020;Promoção de Ações de EA;0,72946978;N2
65522;"233    ";Granel Química Ladário;2020;Promoção de Ações de EA;0,72946978;N2
63093;"203    ";Terminal Marítimo Dow Aratu - Bahia;2020;Promoção de Ações de EA;0,72946978;N2
63124;"138    ";Bianchini Canoas;2020;Promoção de Ações de EA;0,72946978;N2
63840;"245    ";Terminal Marítimo Braskem;2020;Promoção de Ações de EA;0,72946978;N2
64021;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2020;Promoção de Ações de EA;0,72946978;N2
64333;"160    ";Terminal Marítimo Ponte do Thun;2020;Promoção de Ações de EA;0,72946978;N2
64480;"241    ";Terminal Marítimo Alfandegado Privativo de Uso Misto de Praia Mole;2020;Promoção de Ações de EA;0,72946978;N2
69982;"272    ";Terminal Fluvial Caulim;2020;Ações de Promoção da Saúde;2,478225063;N5
69436;"285    ";CMPC Guaíba;2020;Ações de Promoção da Saúde;2,478225063;N5
69529;"215    ";Portocel - Terminal Especializado de Barra do Riacho;2020;Ações de Promoção da Saúde;2,478225063;N5
69587;"186    ";Terminal Aquaviário do Norte Capixaba;2020;Ações de Promoção da Saúde;2,478225063;N5
69667;"153    ";Terminal Marítimo Privativo de Cubatão - TMPC;2020;Ações de Promoção da Saúde;2,478225063;N5
69842;"156    ";Terminal Aquaviário da Ilha D'Água;2020;Ações de Promoção da Saúde;2,478225063;N5
69905;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2020;Ações de Promoção da Saúde;2,478225063;N5
68313;"158    ";Terminal Aquaviário de São Francisco do Sul;2020;Ações de Promoção da Saúde;2,478225063;N5
68596;"183    ";Terminal Aquaviário de Angra dos Reis;2020;Ações de Promoção da Saúde;2,478225063;N5
68668;"164    ";Terminal Aquaviário de Niterói;2020;Ações de Promoção da Saúde;2,478225063;N5
69168;"326    ";Terminal Aquaviário de Barra do Riacho;2020;Ações de Promoção da Saúde;2,478225063;N5
69291;"170    ";Portonave - Terminais Portuários de Navegantes;2020;Ações de Promoção da Saúde;2,478225063;N5
69327;"212    ";Terbian - Terminal Bianchini;2020;Ações de Promoção da Saúde;2,478225063;N5
67779;"165    ";Super Terminais Comércio e Indústria;2020;Ações de Promoção da Saúde;2,478225063;N5
67864;"591    ";Terminal Ilha do Governador;2020;Ações de Promoção da Saúde;2,478225063;N5
67979;"184    ";Terminal Aquaviário de Aracaju;2020;Ações de Promoção da Saúde;2,478225063;N5
68059;"169    ";Terminal Portuário Privativo da Alumar;2020;Ações de Promoção da Saúde;2,478225063;N5
68062;"211    ";Terminal Marítimo Dow;2020;Ações de Promoção da Saúde;2,478225063;N5
68134;"357    ";Porto Sudeste do Brasil;2020;Ações de Promoção da Saúde;2,478225063;N5
66983;"235    ";Sucocítrico Cutrale;2020;Ações de Promoção da Saúde;2,478225063;N5
67096;"213    ";Yara Brasil Fertilizantes;2020;Ações de Promoção da Saúde;2,478225063;N5
67274;"243    ";Porto do Açu - Terminal de Minério;2020;Ações de Promoção da Saúde;2,478225063;N5
67671;"236    ";Cosan Lubrificantes e Especialidades;2020;Ações de Promoção da Saúde;2,478225063;N5
67681;"201    ";Terminal Braskem;2020;Ações de Promoção da Saúde;2,478225063;N5
67684;"141    ";Terminal Aquaviário de Guamaré;2020;Ações de Promoção da Saúde;2,478225063;N5
66378;"209    ";TERFRON;2020;Ações de Promoção da Saúde;2,478225063;N5
66594;"231    ";Terminal Graneleiro Hermasa;2020;Ações de Promoção da Saúde;2,478225063;N5
66621;"134    ";Terminal Aquaviário de São Sebastião (Almirante Barroso);2020;Ações de Promoção da Saúde;2,478225063;N5
66757;"297    ";Porto do Açu - Terminal TMULT e TCAR;2020;Ações de Promoção da Saúde;2,478225063;N5
66760;"149    ";Terminal Marítimo de Ponta da Madeira;2020;Ações de Promoção da Saúde;2,478225063;N5
66822;"242    ";Gerdau Aços Longos;2020;Ações de Promoção da Saúde;2,478225063;N5
65523;"233    ";Granel Química Ladário;2020;Ações de Promoção da Saúde;2,478225063;N5
65795;"226    ";Porto Itapoá Terminais Portuários;2020;Ações de Promoção da Saúde;2,478225063;N5
65986;"224    ";Terminal Fluvial de Juruti;2020;Ações de Promoção da Saúde;2,478225063;N5
66143;"576    ";Terminal CCPN;2020;Ações de Promoção da Saúde;2,478225063;N5
66260;"191    ";Terminal Portuário Braskarne;2020;Ações de Promoção da Saúde;2,478225063;N5
66320;"145    ";Terminal Aquaviário de Madre de Deus;2020;Ações de Promoção da Saúde;2,478225063;N5
64793;"177    ";Terminal Marítimo Ponta Ubu;2020;Ações de Promoção da Saúde;2,478225063;N5
64845;"220    ";TERNIUM BR;2020;Ações de Promoção da Saúde;2,478225063;N5
65152;"228    ";DP World Santos;2020;Ações de Promoção da Saúde;2,478225063;N5
65158;"332    ";Terminal de Regaiseficação de GNL da Bahia - TRBA;2020;Ações de Promoção da Saúde;2,478225063;N5
65161;"219    ";Porto Murucupi;2020;Ações de Promoção da Saúde;2,478225063;N5
65258;"208    ";Terminal da Ilha Guaíba - TIG;2020;Ações de Promoção da Saúde;2,478225063;N5
64162;"214    ";TMB - Terminal Marítimo de Belmonte;2020;Ações de Promoção da Saúde;2,478225063;N5
64191;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2020;Ações de Promoção da Saúde;2,478225063;N5
64343;"160    ";Terminal Marítimo Ponte do Thun;2020;Ações de Promoção da Saúde;2,478225063;N5
64445;"132    ";Terminal Ponta da Montanha;2020;Ações de Promoção da Saúde;2,478225063;N5
64467;"182    ";Terminal Integrador Portuário Luiz Antonio Mesquita - TIPLAM;2020;Ações de Promoção da Saúde;2,478225063;N5
64506;"248    ";Porto Gregório Curvo;2020;Ações de Promoção da Saúde;2,478225063;N5
62608;"364    ";Terminal de Expedição de Grãos Portochuelo;2020;Ações de Promoção da Saúde;2,478225063;N5
63094;"203    ";Terminal Marítimo Dow Aratu - Bahia;2020;Ações de Promoção da Saúde;2,478225063;N5
63454;"152    ";Terminal de Tubarão;2020;Ações de Promoção da Saúde;2,478225063;N5
63728;"205    ";Cattalini Terminais Marítimos;2020;Ações de Promoção da Saúde;2,478225063;N5
63754;"167    ";Terminal de Praia Mole;2020;Ações de Promoção da Saúde;2,478225063;N5
64022;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2020;Ações de Promoção da Saúde;2,478225063;N5
61427;"246    ";Brasco Logística Offshore;2020;Ações de Promoção da Saúde;2,478225063;N5
61876;"154    ";Terminal Marítimo Miguel de Oliveira;2020;Ações de Promoção da Saúde;2,478225063;N5
62026;"176    ";Cimento Vencemos;2020;Ações de Promoção da Saúde;2,478225063;N5
69165;"284    ";Oleoplan;2020;Ações de Promoção da Saúde;0,226973823;N2
69491;"148    ";Terminal de Barcaças Luciano Villas Boas Machado;2020;Ações de Promoção da Saúde;0,226973823;N2
69717;"159    ";Belmont;2020;Ações de Promoção da Saúde;0,226973823;N2
69788;"192    ";Passarão;2020;Ações de Promoção da Saúde;0,226973823;N2
66421;"136    ";Bertolini - Santarém;2020;Ações de Promoção da Saúde;0,226973823;N2
66540;"155    ";Ibepar;2020;Ações de Promoção da Saúde;0,226973823;N2
66877;"247    ";Terminal Santa Clara;2020;Ações de Promoção da Saúde;0,226973823;N2
67120;"238    ";Terminal Portuário Bunge Alimentos;2020;Ações de Promoção da Saúde;0,226973823;N2
68661;"188    ";Terminal Aquaviário Solimões - Coari;2020;Ações de Promoção da Saúde;0,226973823;N2
68804;"197    ";Terminal Aquaviário de Manaus;2020;Ações de Promoção da Saúde;0,226973823;N2
62714;"245    ";Terminal Marítimo Braskem;2020;Ações de Promoção da Saúde;0,226973823;N2
64446;"266    ";Moss;2020;Ações de Promoção da Saúde;0,226973823;N2
65416;"143    ";Bertolini - Belém;2020;Ações de Promoção da Saúde;0,226973823;N2
68113;"131    ";Terminal de Barcaças Oceânicas;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
69163;"326    ";Terminal Aquaviário de Barra do Riacho;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
69586;"186    ";Terminal Aquaviário do Norte Capixaba;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
66595;"231    ";Terminal Graneleiro Hermasa;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
66641;"142    ";Porto CRA;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
67188;"134    ";Terminal Aquaviário de São Sebastião (Almirante Barroso);2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
67272;"174    ";Terminal Portuário Cotegipe;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
67811;"140    ";Cargill Agrícola;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
67980;"184    ";Terminal Aquaviário de Aracaju;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
63882;"396    ";Terminal Vila do Conde;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
64201;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
64770;"228    ";DP World Santos;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
65524;"233    ";Granel Química Ladário;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
66091;"181    ";Terminal Fogás;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
66422;"136    ";Bertolini - Santarém;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
61847;"154    ";Terminal Marítimo Miguel de Oliveira;2020;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
64447;"266    ";Moss;2020;Qualidade Ambiental do Corpo Hídrico;0;N1
67099;"213    ";Yara Brasil Fertilizantes;2020;Qualidade Ambiental do Corpo Hídrico;0;N1
67382;"150    ";Ocrim;2020;Qualidade Ambiental do Corpo Hídrico;0;N1
69718;"159    ";Belmont;2020;Qualidade Ambiental do Corpo Hídrico;0;N1
69789;"192    ";Passarão;2020;Qualidade Ambiental do Corpo Hídrico;0;N1
62000;"284    ";Oleoplan;2020;Qualidade Ambiental do Corpo Hídrico;0;N1
63126;"138    ";Bianchini Canoas;2020;Qualidade Ambiental do Corpo Hídrico;0;N1
63841;"245    ";Terminal Marítimo Braskem;2020;Qualidade Ambiental do Corpo Hídrico;0;N1
64344;"160    ";Terminal Marítimo Ponte do Thun;2020;Qualidade Ambiental do Corpo Hídrico;0;N1
69686;"153    ";Terminal Marítimo Privativo de Cubatão - TMPC;2020;Ações para Redução e Reúso da Água;0;N1
69720;"159    ";Belmont;2020;Ações para Redução e Reúso da Água;0;N1
69791;"192    ";Passarão;2020;Ações para Redução e Reúso da Água;0;N1
69348;"215    ";Portocel - Terminal Especializado de Barra do Riacho;2020;Ações para Redução e Reúso da Água;0;N1
69646;"234    ";Terminal Privado Copelmi;2020;Ações para Redução e Reúso da Água;0;N1
68998;"306    ";ATEM Manaus;2020;Ações para Redução e Reúso da Água;0;N1
69218;"204    ";Porto Jari - Terminal Munguba;2020;Ações para Redução e Reúso da Água;0;N1
68463;"165    ";Super Terminais Comércio e Indústria;2020;Ações para Redução e Reúso da Água;0;N1
68124;"140    ";Cargill Agrícola;2020;Ações para Redução e Reúso da Água;0;N1
68127;"131    ";Terminal de Barcaças Oceânicas;2020;Ações para Redução e Reúso da Água;0;N1
68241;"211    ";Terminal Marítimo Dow;2020;Ações para Redução e Reúso da Água;0;N1
68245;"353    ";ATEM PVH;2020;Ações para Redução e Reúso da Água;0;N1
67982;"184    ";Terminal Aquaviário de Aracaju;2020;Ações para Redução e Reúso da Água;0;N1
67381;"174    ";Terminal Portuário Cotegipe;2020;Ações para Redução e Reúso da Água;0;N1
67400;"150    ";Ocrim;2020;Ações para Redução e Reúso da Água;0;N1
67418;"171    ";Terminal Aquaviário de Osório;2020;Ações para Redução e Reúso da Água;0;N1
67107;"213    ";Yara Brasil Fertilizantes;2020;Ações para Redução e Reúso da Água;0;N1
67133;"238    ";Terminal Portuário Bunge Alimentos;2020;Ações para Redução e Reúso da Água;0;N1
67215;"266    ";Moss;2020;Ações para Redução e Reúso da Água;0;N1
66601;"231    ";Terminal Graneleiro Hermasa;2020;Ações para Redução e Reúso da Água;0;N1
66896;"247    ";Terminal Santa Clara;2020;Ações para Redução e Reúso da Água;0;N1
66424;"136    ";Bertolini - Santarém;2020;Ações para Redução e Reúso da Água;0;N1
66449;"209    ";TERFRON;2020;Ações para Redução e Reúso da Água;0;N1
66543;"155    ";Ibepar;2020;Ações para Redução e Reúso da Água;0;N1
65526;"233    ";Granel Química Ladário;2020;Ações para Redução e Reúso da Água;0;N1
66093;"181    ";Terminal Fogás;2020;Ações para Redução e Reúso da Água;0;N1
65234;"332    ";Terminal de Regaiseficação de GNL da Bahia - TRBA;2020;Ações para Redução e Reúso da Água;0;N1
65287;"277    ";Chibatão Navegação e Comércio;2020;Ações para Redução e Reúso da Água;0;N1
65390;"175    ";J. F. de Oliveira - Manaus;2020;Ações para Redução e Reúso da Água;0;N1
65419;"143    ";Bertolini - Belém;2020;Ações para Redução e Reúso da Água;0;N1
64951;"275    ";Porto Chibatão;2020;Ações para Redução e Reúso da Água;0;N1
65136;"180    ";Terminal Trombetas;2020;Ações para Redução e Reúso da Água;0;N1
65231;"219    ";Porto Murucupi;2020;Ações para Redução e Reúso da Água;0;N1
64474;"132    ";Terminal Ponta da Montanha;2020;Ações para Redução e Reúso da Água;0;N1
63843;"245    ";Terminal Marítimo Braskem;2020;Ações para Redução e Reúso da Água;0;N1
63903;"396    ";Terminal Vila do Conde;2020;Ações para Redução e Reúso da Água;0;N1
64026;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2020;Ações para Redução e Reúso da Água;0;N1
64203;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2020;Ações para Redução e Reúso da Água;0;N1
63097;"203    ";Terminal Marítimo Dow Aratu - Bahia;2020;Ações para Redução e Reúso da Água;0;N1
63265;"138    ";Bianchini Canoas;2020;Ações para Redução e Reúso da Água;0;N1
61782;"241    ";Terminal Marítimo Alfandegado Privativo de Uso Misto de Praia Mole;2020;Ações para Redução e Reúso da Água;0;N1
62002;"284    ";Oleoplan;2020;Ações para Redução e Reúso da Água;0;N1
61501;"249    ";Terminal Marítimo Luiz Fogliatto - Termasa;2020;Ações para Redução e Reúso da Água;0;N1
65196;"182    ";Terminal Integrador Portuário Luiz Antonio Mesquita - TIPLAM;2020;Passivos Ambientais;0,432806917;N3
66330;"145    ";Terminal Aquaviário de Madre de Deus;2020;Passivos Ambientais;0,432806917;N3
67694;"141    ";Terminal Aquaviário de Guamaré;2020;Passivos Ambientais;0,432806917;N3
69849;"156    ";Terminal Aquaviário da Ilha D'Água;2020;Passivos Ambientais;0,432806917;N3
69078;"242    ";Gerdau Aços Longos;2020;Poluentes Atmosféricos;1,101805927;N5
69305;"170    ";Portonave - Terminais Portuários de Navegantes;2020;Poluentes Atmosféricos;1,101805927;N5
69582;"186    ";Terminal Aquaviário do Norte Capixaba;2020;Poluentes Atmosféricos;1,101805927;N5
69691;"285    ";CMPC Guaíba;2020;Poluentes Atmosféricos;1,101805927;N5
67873;"591    ";Terminal Ilha do Governador;2020;Poluentes Atmosféricos;1,101805927;N5
68039;"149    ";Terminal Marítimo de Ponta da Madeira;2020;Poluentes Atmosféricos;1,101805927;N5
68296;"169    ";Terminal Portuário Privativo da Alumar;2020;Poluentes Atmosféricos;1,101805927;N5
68361;"211    ";Terminal Marítimo Dow;2020;Poluentes Atmosféricos;1,101805927;N5
68413;"326    ";Terminal Aquaviário de Barra do Riacho;2020;Poluentes Atmosféricos;1,101805927;N5
68504;"357    ";Porto Sudeste do Brasil;2020;Poluentes Atmosféricos;1,101805927;N5
66153;"576    ";Terminal CCPN;2020;Poluentes Atmosféricos;1,101805927;N5
66562;"142    ";Porto CRA;2020;Poluentes Atmosféricos;1,101805927;N5
66907;"297    ";Porto do Açu - Terminal TMULT e TCAR;2020;Poluentes Atmosféricos;1,101805927;N5
67298;"220    ";TERNIUM BR;2020;Poluentes Atmosféricos;1,101805927;N5
67463;"243    ";Porto do Açu - Terminal de Minério;2020;Poluentes Atmosféricos;1,101805927;N5
67721;"236    ";Cosan Lubrificantes e Especialidades;2020;Poluentes Atmosféricos;1,101805927;N5
64192;"214    ";TMB - Terminal Marítimo de Belmonte;2020;Poluentes Atmosféricos;1,101805927;N5
64353;"160    ";Terminal Marítimo Ponte do Thun;2020;Poluentes Atmosféricos;1,101805927;N5
64519;"248    ";Porto Gregório Curvo;2020;Poluentes Atmosféricos;1,101805927;N5
65264;"208    ";Terminal da Ilha Guaíba - TIG;2020;Poluentes Atmosféricos;1,101805927;N5
65804;"226    ";Porto Itapoá Terminais Portuários;2020;Poluentes Atmosféricos;1,101805927;N5
66002;"224    ";Terminal Fluvial de Juruti;2020;Poluentes Atmosféricos;1,101805927;N5
63416;"152    ";Terminal de Tubarão;2020;Poluentes Atmosféricos;1,101805927;N5
63737;"205    ";Cattalini Terminais Marítimos;2020;Poluentes Atmosféricos;1,101805927;N5
63763;"167    ";Terminal de Praia Mole;2020;Poluentes Atmosféricos;1,101805927;N5
64099;"177    ";Terminal Marítimo Ponta Ubu;2020;Poluentes Atmosféricos;1,101805927;N5
61790;"241    ";Terminal Marítimo Alfandegado Privativo de Uso Misto de Praia Mole;2020;Poluentes Atmosféricos;0,059214839;N2
62477;"176    ";Cimento Vencemos;2020;Poluentes Atmosféricos;0,059214839;N2
62659;"154    ";Terminal Marítimo Miguel de Oliveira;2020;Poluentes Atmosféricos;0,059214839;N2
63103;"203    ";Terminal Marítimo Dow Aratu - Bahia;2020;Poluentes Atmosféricos;0,059214839;N2
63879;"245    ";Terminal Marítimo Braskem;2020;Poluentes Atmosféricos;0,059214839;N2
64388;"212    ";Terbian - Terminal Bianchini;2020;Poluentes Atmosféricos;0,059214839;N2
68167;"131    ";Terminal de Barcaças Oceânicas;2020;Poluentes Atmosféricos;0,059214839;N2
68724;"188    ";Terminal Aquaviário Solimões - Coari;2020;Poluentes Atmosféricos;0,059214839;N2
68813;"197    ";Terminal Aquaviário de Manaus;2020;Poluentes Atmosféricos;0,059214839;N2
69703;"153    ";Terminal Marítimo Privativo de Cubatão - TMPC;2020;Poluentes Atmosféricos;0,059214839;N2
65142;"180    ";Terminal Trombetas;2020;Poluentes Atmosféricos;0,059214839;N2
65457;"396    ";Terminal Vila do Conde;2020;Poluentes Atmosféricos;0,059214839;N2
66913;"247    ";Terminal Santa Clara;2020;Poluentes Atmosféricos;0,059214839;N2
67056;"459    ";Caramuru Alimentos São Simão;2020;Poluentes Atmosféricos;0,059214839;N2
67439;"150    ";Ocrim;2020;Poluentes Atmosféricos;0,059214839;N2
67990;"184    ";Terminal Aquaviário de Aracaju;2020;Poluentes Atmosféricos;0,059214839;N2
69992;"272    ";Terminal Fluvial Caulim;2020;Poluição Sonora;0,367268642;N3
69861;"156    ";Terminal Aquaviário da Ilha D'Água;2020;Poluição Sonora;0,367268642;N3
69922;"157    ";Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida;2020;Poluição Sonora;0,367268642;N3
69929;"183    ";Terminal Aquaviário de Angra dos Reis;2020;Poluição Sonora;0,367268642;N3
69486;"285    ";CMPC Guaíba;2020;Poluição Sonora;0,367268642;N3
69501;"148    ";Terminal de Barcaças Luciano Villas Boas Machado;2020;Poluição Sonora;0,367268642;N3
69653;"215    ";Portocel - Terminal Especializado de Barra do Riacho;2020;Poluição Sonora;0,367268642;N3
69654;"234    ";Terminal Privado Copelmi;2020;Poluição Sonora;0,367268642;N3
68747;"211    ";Terminal Marítimo Dow;2020;Poluição Sonora;0,367268642;N3
68996;"306    ";ATEM Manaus;2020;Poluição Sonora;0,367268642;N3
69242;"154    ";Terminal Marítimo Miguel de Oliveira;2020;Poluição Sonora;0,367268642;N3
69306;"170    ";Portonave - Terminais Portuários de Navegantes;2020;Poluição Sonora;0,367268642;N3
68353;"165    ";Super Terminais Comércio e Indústria;2020;Poluição Sonora;0,367268642;N3
68354;"357    ";Porto Sudeste do Brasil;2020;Poluição Sonora;0,367268642;N3
68358;"169    ";Terminal Portuário Privativo da Alumar;2020;Poluição Sonora;0,367268642;N3
68430;"174    ";Terminal Portuário Cotegipe;2020;Poluição Sonora;0,367268642;N3
68710;"164    ";Terminal Aquaviário de Niterói;2020;Poluição Sonora;0,367268642;N3
68144;"140    ";Cargill Agrícola;2020;Poluição Sonora;0,367268642;N3
68302;"353    ";ATEM PVH;2020;Poluição Sonora;0,367268642;N3
67748;"141    ";Terminal Aquaviário de Guamaré;2020;Poluição Sonora;0,367268642;N3
67824;"297    ";Porto do Açu - Terminal TMULT e TCAR;2020;Poluição Sonora;0,367268642;N3
67874;"591    ";Terminal Ilha do Governador;2020;Poluição Sonora;0,367268642;N3
67995;"184    ";Terminal Aquaviário de Aracaju;2020;Poluição Sonora;0,367268642;N3
68044;"149    ";Terminal Marítimo de Ponta da Madeira;2020;Poluição Sonora;0,367268642;N3
67469;"243    ";Porto do Açu - Terminal de Minério;2020;Poluição Sonora;0,367268642;N3
67722;"201    ";Terminal Braskem;2020;Poluição Sonora;0,367268642;N3
67728;"236    ";Cosan Lubrificantes e Especialidades;2020;Poluição Sonora;0,367268642;N3
67147;"238    ";Terminal Portuário Bunge Alimentos;2020;Poluição Sonora;0,367268642;N3
67192;"213    ";Yara Brasil Fertilizantes;2020;Poluição Sonora;0,367268642;N3
67312;"277    ";Chibatão Navegação e Comércio;2020;Poluição Sonora;0,367268642;N3
66887;"191    ";Terminal Portuário Braskarne;2020;Poluição Sonora;0,367268642;N3
66914;"247    ";Terminal Santa Clara;2020;Poluição Sonora;0,367268642;N3
66924;"242    ";Gerdau Aços Longos;2020;Poluição Sonora;0,367268642;N3
67059;"459    ";Caramuru Alimentos São Simão;2020;Poluição Sonora;0,367268642;N3
66369;"235    ";Sucocítrico Cutrale;2020;Poluição Sonora;0,367268642;N3
66479;"209    ";TERFRON;2020;Poluição Sonora;0,367268642;N3
66563;"142    ";Porto CRA;2020;Poluição Sonora;0,367268642;N3
65805;"226    ";Porto Itapoá Terminais Portuários;2020;Poluição Sonora;0,367268642;N3
66003;"224    ";Terminal Fluvial de Juruti;2020;Poluição Sonora;0,367268642;N3
66154;"576    ";Terminal CCPN;2020;Poluição Sonora;0,367268642;N3
66336;"145    ";Terminal Aquaviário de Madre de Deus;2020;Poluição Sonora;0,367268642;N3
65265;"208    ";Terminal da Ilha Guaíba - TIG;2020;Poluição Sonora;0,367268642;N3
65282;"182    ";Terminal Integrador Portuário Luiz Antonio Mesquita - TIPLAM;2020;Poluição Sonora;0,367268642;N3
64528;"248    ";Porto Gregório Curvo;2020;Poluição Sonora;0,367268642;N3
64879;"220    ";TERNIUM BR;2020;Poluição Sonora;0,367268642;N3
65189;"228    ";DP World Santos;2020;Poluição Sonora;0,367268642;N3
64214;"244    ";Terminal Marítimo Inácio Barbosa - TMIB;2020;Poluição Sonora;0,367268642;N3
64259;"177    ";Terminal Marítimo Ponta Ubu;2020;Poluição Sonora;0,367268642;N3
64354;"160    ";Terminal Marítimo Ponte do Thun;2020;Poluição Sonora;0,367268642;N3
64385;"212    ";Terbian - Terminal Bianchini;2020;Poluição Sonora;0,367268642;N3
64493;"132    ";Terminal Ponta da Montanha;2020;Poluição Sonora;0,367268642;N3
63764;"167    ";Terminal de Praia Mole;2020;Poluição Sonora;0,367268642;N3
64040;"271    ";Terminal Flexível de GNL da Baía da Guanabara;2020;Poluição Sonora;0,367268642;N3
63104;"203    ";Terminal Marítimo Dow Aratu - Bahia;2020;Poluição Sonora;0,367268642;N3
63361;"138    ";Bianchini Canoas;2020;Poluição Sonora;0,367268642;N3
63533;"152    ";Terminal de Tubarão;2020;Poluição Sonora;0,367268642;N3
63738;"205    ";Cattalini Terminais Marítimos;2020;Poluição Sonora;0,367268642;N3
61791;"241    ";Terminal Marítimo Alfandegado Privativo de Uso Misto de Praia Mole;2020;Poluição Sonora;0,367268642;N3
62009;"284    ";Oleoplan;2020;Poluição Sonora;0,367268642;N3
62478;"176    ";Cimento Vencemos;2020;Poluição Sonora;0,367268642;N3
62813;"364    ";Terminal de Expedição de Grãos Portochuelo;2020;Poluição Sonora;0,367268642;N3
61440;"246    ";Brasco Logística Offshore;2020;Poluição Sonora;0,367268642;N3
61508;"249    ";Terminal Marítimo Luiz Fogliatto - Termasa;2020;Poluição Sonora;0,367268642;N3
69998;"272    ";Terminal Fluvial Caulim;2020;Monitoramento de Fauna e Flora;0;N1
68820;"197    ";Terminal Aquaviário de Manaus;2020;Monitoramento de Fauna e Flora;0;N1
69231;"204    ";Porto Jari - Terminal Munguba;2020;Monitoramento de Fauna e Flora;0;N1
69382;"215    ";Portocel - Terminal Especializado de Barra do Riacho;2020;Monitoramento de Fauna e Flora;0;N1
69660;"234    ";Terminal Privado Copelmi;2020;Monitoramento de Fauna e Flora;0;N1
69738;"159    ";Belmont;2020;Monitoramento de Fauna e Flora;0;N1
69804;"192    ";Passarão;2020;Monitoramento de Fauna e Flora;0;N1
67608;"175    ";J. F. de Oliveira - Manaus;2020;Monitoramento de Fauna e Flora;0;N1
67749;"236    ";Cosan Lubrificantes e Especialidades;2020;Monitoramento de Fauna e Flora;0;N1
67880;"591    ";Terminal Ilha do Governador;2020;Monitoramento de Fauna e Flora;0;N1
68125;"165    ";Super Terminais Comércio e Indústria;2020;Monitoramento de Fauna e Flora;0;N1
68151;"140    ";Cargill Agrícola;2020;Monitoramento de Fauna e Flora;0;N1
68746;"188    ";Terminal Aquaviário Solimões - Coari;2020;Monitoramento de Fauna e Flora;0;N1
66912;"191    ";Terminal Portuário Braskarne;2020;Monitoramento de Fauna e Flora;0;N1
66930;"242    ";Gerdau Aços Longos;2020;Monitoramento de Fauna e Flora;0;N1
67067;"459    ";Caramuru Alimentos São Simão;2020;Monitoramento de Fauna e Flora;0;N1
67170;"238    ";Terminal Portuário Bunge Alimentos;2020;Monitoramento de Fauna e Flora;0;N1
67413;"213    ";Yara Brasil Fertilizantes;2020;Monitoramento de Fauna e Flora;0;N1
67468;"150    ";Ocrim;2020;Monitoramento de Fauna e Flora;0;N1
65752;"142    ";Porto CRA;2020;Monitoramento de Fauna e Flora;0;N1
66105;"181    ";Terminal Fogás;2020;Monitoramento de Fauna e Flora;0;N1
66172;"576    ";Terminal CCPN;2020;Monitoramento de Fauna e Flora;0;N1
66443;"136    ";Bertolini - Santarém;2020;Monitoramento de Fauna e Flora;0;N1
66557;"155    ";Ibepar;2020;Monitoramento de Fauna e Flora;0;N1
66627;"231    ";Terminal Graneleiro Hermasa;2020;Monitoramento de Fauna e Flora;0;N1
64462;"266    ";Moss;2020;Monitoramento de Fauna e Flora;0;N1
64507;"132    ";Terminal Ponta da Montanha;2020;Monitoramento de Fauna e Flora;0;N1
64967;"275    ";Porto Chibatão;2020;Monitoramento de Fauna e Flora;0;N1
